Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Diamond Weight (ct) (product.metafields.custom.diamond_weight_ct),Colors (product.metafields.jhango.colors),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
krishna-rakhi-in-925-silver-by-svadezi-4,KRISHNA Rakhi in 925 Silver by SVADEZI,"<p><strong>Rudraksha Rakhi in 925 Silver by Svadezi | Authentic, Spiritual Rakhi for Raksha Bandhan</strong></p>
<p>Celebrate the sacred bond of love and protection with our exquisite Rudraksha Rakhi in 925 Silver by Svadezi. Crafted with precision and care, this Rakhi features an authentic Rudraksha bead, symbolizing purity and positive energy, encased in premium 925 hallmarked silver. The sleek and elegant design makes it a perfect choice for your brother, offering a blend of traditional spirituality and contemporary style.</p>
<p><strong>Key Features:</strong></p>
<ul>
<li>
<strong>Authentic Rudraksha Bead:</strong> Known for its spiritual significance and believed to bring peace and protection.</li>
<li>
<strong>925 Hallmarked Silver:</strong> High-quality, durable, and tarnish-resistant, ensuring long-lasting shine.</li>
<li>
<strong>Elegant Design:</strong> A perfect blend of tradition and modernity, suitable for everyday wear.</li>
<li>
<strong>Hypoallergenic:</strong> Nickel-free and safe for sensitive skin.</li>
</ul>
<p>Ideal for Raksha Bandhan, this Rudraksha Rakhi not only strengthens the bond between siblings but also serves as a beautiful keepsake. Order now from Svadezi and gift your brother a token of love and blessings that he can cherish forever.</p>
<!----><!----><!---->",SVADEZI,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,rakhi,"svadezi, svadezijewellery, svadezirakhi",false,Title,Default Title,,,,,,,,,7.5,shopify,30,continue,manual,2749.0,3930.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_5178-Photoroom.jpg?v=1740602924,1,,false,,,,,,,,,,,,,,,,,'0,,,silver,,silver,fine-jewelry,,,,,,,,,,g,,,true,,,active
krishna-rakhi-in-925-silver-by-svadezi-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/IMG_5178.jpg?v=1740602926,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishna-rakhi-in-925-silver-by-svadezi-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/rakshsmain.png?v=1740602927,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishna-flute-pendant-with-chain-in-925-silver-by-svadezi,Krishna Flute Pendant with Chain in 925 Silver by SVADEZI,"<p><strong>LENGTH: 24CM</strong></p>
<p><strong>White Swarovski Zircon</strong></p>
<p>Embrace the melody of elegance with our exquisite Flute Pendant Chain, beautifully adorned with a Peacock Feather design in silver polish. A perfect blend of grace and artistry, this piece adds a touch of timeless charm to your style</p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,"svadezi, svadezijewellery",false,Color,silver,product.metafields.shopify.color-pattern,,,,,,,SPSK/2014,8.2,shopify,48,continue,manual,3349.0,4584.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/294_a2433f45-9e96-4abe-8605-d9b5b0b1c596.jpg?v=1740602930,1,,false,,,,,,,,,,,,,,,,,'0,,,silver; rose-gold,,silver,fine-jewelry,,,,unisex,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/294_a2433f45-9e96-4abe-8605-d9b5b0b1c596.jpg?v=1740602930,g,,,true,,,active
krishna-flute-pendant-with-chain-in-925-silver-by-svadezi,,,,,,,,,rose-gold,,,,,,,,SPSK/2015,8.2,shopify,50,continue,manual,3349.0,4584.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/WhatsAppImage2024-07-31at18.00.05.jpg?v=1740602933,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/2024-08-02-20-10-57.jpg?v=1740602938,g,,,,,,
krishna-flute-pendant-with-chain-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/296_1ad81579-bec9-4a9c-af4c-3610f97646f5.jpg?v=1740602937,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishna-flute-pendant-with-chain-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/2024-08-02-20-10-57.jpg?v=1740602938,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krishna-flute-pendant-with-chain-in-925-silver-by-svadezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/WhatsAppImage2024-07-31at18.00.06.jpg?v=1740602941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-radiance-stone,Pink Radiance Stone,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1""><br>Embrace the beauty of the ocean with this exquisite silver bracelet, elegantly polished in radiant rose gold. A perfect blend of charm and sophistication, this delicate piece symbolizes resilience and renewal, making it a timeless addition to your jewelry collection.<br><br>Stone - </span><span data-sheets-root=""1"">Semi precious pink stone<br></span><span data-sheets-root=""1"">Length - 19cms <br>Weight - 3.43g</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewelry Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewelry Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br></span></p>",SVADEZI,Apparel & Accessories > Jewelry > Bracelets,bracelet,,false,Title,Default Title,,,,,,,,SBRL/8907,3.43,shopify,50,continue,manual,3063.0,6532.5,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/01_552386fa-b76a-4f72-8202-ac1868af0501.jpg?v=1744869386,1,,false,,,191,,,,,,,,,,,,,,,,charm,pink,,silver,,,,,female,,,,,,g,,722.00,true,,,active
pink-radiance-stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/03_618a467b-143c-4c7a-9a69-f338f7184e35.jpg?v=1744869386,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pink-radiance-stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/177_257f3dca-3d19-4e7d-927c-f01f8f92529d.jpg?v=1743590121,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-radiance-zircon,Pure Radiance Zircon,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Wear it, cherish it, and let it remind you that true beauty lies in the details. This rose gold bracelet is a statement of grace, beauty, and timeless charm. Its delicate design and shimmering finish make it perfect for every occasion – from casual outings to unforgettable celebrations.<br><br></span>Stone - <span data-sheets-root=""1"">Semi precious white zircon<br></span><span data-sheets-root=""1"">Length - 21cms<br>Weight - 2.6g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>",SVADEZI,Apparel & Accessories > Jewelry > Bracelets,bracelet,,false,Title,Default Title,,,,,,,,SBRL/16989,2.6,shopify,50,continue,manual,2313.0,4657.5,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/52.jpg?v=1744869435,1,,false,,,191,,,,,,,,,,,,,,'0,,charm,silver,,rose-gold; silver,fine-jewelry,,,,female,,,,,,g,,488.00,true,,,active
pure-radiance-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/04_3e5ebc0b-0ece-44a9-9c08-576abbdb3012.jpg?v=1744869435,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-radiance-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/175.jpg?v=1743593714,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-onyx-elegance-bracelet,Black Onyx Elegance Bracelet,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">A stunning chain bracelet featuring a bold black onyx stone, designed to make a statement of elegance and strength. Perfect for elevating any outfit, whether it's a casual day look or a special evening ensemble, this bracelet is sure to become a cherished addition to your jewelry collection.<br><br>Stone - Onyx</span><span data-sheets-root=""1""><br></span><span data-sheets-root=""1"">Length - 21.5cms<br>Weight - 11.21g</span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewelry Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewelry Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br></span></p>",SVADEZI,Apparel & Accessories > Jewelry > Bracelets,bracelet,,false,Title,Default Title,,,,,,,,SBRL/13311,11.21,shopify,50,continue,manual,6913.0,16157.5,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/32_abe32e68-1d70-41e1-9427-18a1d524ba7e.jpg?v=1744869458,1,,false,,,191,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,1923.00,true,,,active
black-onyx-elegance-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/176_e9147031-373f-40d0-847c-105c82cf7501.jpg?v=1744869458,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-onyx-elegance-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/05_8894a430-f1ab-4855-b809-f912a34eb660.jpg?v=1744869458,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-onyx-elegance-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/06_1e08e518-9967-45fa-a84d-2fda6acce464.jpg?v=1744869458,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-onyx-elegance-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/33_75b1c46a-ec42-463e-87ef-72ef9afee316.jpg?v=1744182141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lumina-zircon,The Lumina Zircon,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">A stunning silver butterfly pendant, gracefully crafted to capture the essence of nature's elegance. Whether worn as a statement piece or an everyday accessory, this pendant embodies timeless beauty and delicate charm. Perfect for those who appreciate nature-inspired jewelry.<br><br></span>Stone - <span data-sheets-root=""1"">White Swarovski Zircon</span><span data-sheets-root=""1""><br></span><span data-sheets-root=""1"">Pendant Length - 24cms<br>Earrings -1cm<br>Weight - 10.4g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>",SVADEZI,Apparel & Accessories > Jewelry > Necklaces,pendant,,false,Title,Default Title,,,,,,,,SCSET/1022,10.4,shopify,50,continue,manual,5438.0,12470.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/21..jpg?v=1744869490,1,,false,,,196,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,1463.00,true,,,active
the-lumina-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/203_b77fca39-0852-4136-a2b3-e6c0eb88636d.jpg?v=1744869490,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lumina-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/205.jpg?v=1744869490,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lumina-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/204.jpg?v=1744869490,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lumina-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/20_4287420a-562d-44f7-a093-1e49426198bf.jpg?v=1744348153,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lumina-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/08_5f17f902-9e4d-468e-bb29-6468182d70da.jpg?v=1744348153,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lumina-zircon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/07_2487dbd6-d328-46d0-b9a7-9877a5421e59.jpg?v=1744348153,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roseate-remembrance-chain,Roseate Remembrance Chain,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Elegance meets sentiment with this exquisite silver chain, beautifully finished in a rose gold polish. A timeless piece that symbolizes love, security, and cherished memories. Perfect for layering or wearing solo, this pendant adds a touch of sophistication to any outfit.<br><br>Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon<br>Length - 24cms<br>Weight - 4.78g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br></span><br></p>",SVADEZI,Apparel & Accessories > Jewelry > Necklaces,pendant,,false,Title,Default Title,,,,,,,,SCH/15204,4.78,shopify,50,continue,manual,3263.0,7033.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/01_a58917c8-e656-4f3f-abd3-f0259823380b.jpg?v=1744869511,1,,false,,,196,,,,,,,,,,,,,,'0,,,rose-gold,,rose-gold; silver,imitation-jewelry,chain; pendant,,,,,,,,,g,,784.00,true,,,active
roseate-remembrance-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/192.jpg?v=1744869511,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roseate-remembrance-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/191_82106f76-095e-4a6c-b7f3-7a74a88031d0.jpg?v=1744869511,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roseate-remembrance-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/14_0e351c50-81b9-448e-985c-18ea1c77ce29.jpg?v=1744869511,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-radiance-silver-chain,Classic Radiance Silver Chain,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">This silver chain is a stunning piece of jewelry that combines elegance with brilliance. The versatility of this piece makes it perfect for both casual wear and special occasions, offering a refined touch to any outfit.<br></span><br>Gemstones - <span data-sheets-root=""1"">White Swarovski Zircon<br>Length - 22cms<br>Weight - 3.22<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,,false,Title,Default Title,,,,,,,,SCH/24632,3.22,shopify,50,continue,manual,2688.0,5595.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/d_52.jpg?v=1744869533,1,,false,,,192,,,,,,,,,,,,,,'0,,,,,,,,,,,,,,,,g,,605.00,true,,,active
classic-radiance-silver-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/181.jpg?v=1744352236,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-radiance-silver-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/16_12a43010-249b-4b66-afd0-ba8bdbe2ae9c.jpg?v=1744352236,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eternity-heart-chain,Eternity Heart Chain,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Embrace timeless elegance with this stunning Heart Stone Silver Chain.This necklace is a perfect reminder of the beauty in love and life. Elevate your jewelry collection with this heartfelt accessory, an ideal gift for someone special or a treasured addition to your personal style.<br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon<br>Length - 24cms<br>Weight - 3.55g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,,false,Title,Default Title,,,,,,,,SCH/24635,3.55,shopify,50,continue,manual,2575.0,5313.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/d_2.jpg?v=1744869559,1,,false,,,192,,,,,,,,,,,,,,'0,teens; universal,,silver,,silver; rose-gold,imitation-jewelry,,,,female,,,,,,g,,569.00,true,,,active
eternity-heart-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/195.jpg?v=1744352811,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eternity-heart-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/05_85eaa20f-c16c-4edf-a1b0-7e8e6ca8ede8.jpg?v=1744352811,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celestial-gleam-pendant-chain,Celestial Gleam Pendant & Chain,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Embrace divine elegance with this exquisite Pendant crafted in a radiant gold polish, paired with a sleek gold polish chain for a timeless look. A perfect blend of spirituality and style, this pendant adds a touch of grace to any outfit, Ideal for daily wear or special occasions.<br></span></p>
<p><span data-sheets-root=""1"">Gemstone - </span><span data-sheets-root=""1"">White Swarovski Zircon<br>Length - 25cms<br>Weight - 4.51g<br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Keep Your Jewellery Away From Soaps, Perfumes, Cosmetics, Humidity And Extreme Temperature.<br>Jewellery Is Delicate, Any Impact, Pressure Or Mishandling Can Cause Breakage Or Damage. Repairing, If Possible, Is A Chargeable Service.<br>Gold Plating Will Fade With Regular Use And Frequent Exposure To Air And Water. It Will Need Re-Plating. We Can Re-Plate It At A Nominal Charge. Stones(Pasted/In Setting) Can Come Off With Rough Usage.<br>Silver Creations Get Oxidized When Exposed To Air. Use Silver Cleaning Cloth To Clean It. Any Other Powder Or Concentrate May Harm The Original Finish.<br><br><br><br></span></p>
<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p> </p>",SVADEZI,Apparel & Accessories > Jewelry > Charms & Pendants,pendant,,false,Title,Default Title,,,,,,,,SCH/21116,4.51,shopify,50,continue,manual,2725.0,5688.0,true,true,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/02_7eae4f08-d315-4e55-8127-1b6d37b20d80.jpg?v=1744869580,1,,false,,,192,,,,,,,,,,,,,,,adults,,white-gold,,gold,imitation-jewelry,,,,unisex; female,,,,,,g,,616.00,true,,,active
celestial-gleam-pendant-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0651/8987/1813/files/190_6df432ef-74a1-4ef2-adc8-04f1f76a8a99.jpg?v=1744869580,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
